filename,order,species,class
strigiformes_aegolius_funereus_00105.jpg,Strigiformes,Aegolius Funereus,Aegolius Funereus
piciformes_psilopogon_corvinus_00007.jpg,Piciformes,Psilopogon Corvinus,Ramphastidae
accipitriformes_accipiter_nisus_00179.jpg,Accipitriformes,Accipiter Nisus,Accipiter Nisus
anseriformes_anser_anser_00013.jpg,Anseriformes,Anser Anser,Anser Anser
anseriformes_somateria_fischeri_00009.jpg,Anseriformes,Somateria Fischeri,Somateria sp.
passeriformes_sylvia_atricapilla_00010.jpg,Passeriformes,Sylvia Atricapilla,Sylvia sp.
passeriformes_poecile_montanus_00008.jpg,Passeriformes,Poecile Montanus,Paridae
anseriformes_chenonetta_jubata_00208.jpg,Anseriformes,Chenonetta Jubata,Chenonetta Jubata
strigiformes_otus_bakkamoena_00024.jpg,Strigiformes,Otus Bakkamoena,Otus Bakkamoena
anseriformes_chenonetta_jubata_00064.jpg,Anseriformes,Chenonetta Jubata,Chenonetta Jubata
anseriformes_aythya_marila_00002.jpg,Anseriformes,Aythya Marila,Aythya Marila
passeriformes_sturnia_pagodarum_00004.jpg,Passeriformes,Sturnia Pagodarum,Sturnidae
passeriformes_locustella_naevia_00022.jpg,Passeriformes,Locustella Naevia,Locustella sp.
ciconiiformes_botaurus_stellaris_00154.jpg,Ciconiiformes,Botaurus Stellaris,Botaurus Stellaris
charadriiformes_larus_fuscus_00144.jpg,Charadriiformes,Larus Fuscus,Larus Fuscus
anseriformes_aythya_collaris_00027.jpg,Anseriformes,Aythya Collaris,Aythya sp.
accipitriformes_circus_aeruginosus_00057.jpg,Accipitriformes,Circus Aeruginosus,Circus Aeruginosus
charadriiformes_larus_fuscus_00107.jpg,Charadriiformes,Larus Fuscus,Larus Fuscus
passeriformes_pica_pica_00000.jpg,Passeriformes,Pica Pica,Corvidae
accipitriformes_buteo_rufinus_00060.jpg,Accipitriformes,Buteo Rufinus,Buteo Rufinus
passeriformes_melospiza_melodia_00017.jpg,Passeriformes,Melospiza Melodia,Passerellidae
galliformes_phasianus_colchicus_00113.jpg,Galliformes,Phasianus Colchicus,Phasianus Colchicus
charadriiformes_charadrius_hiaticula_00090.jpg,Charadriiformes,Charadrius Hiaticula,Charadrius Hiaticula
anseriformes_anser_fabalis_00007.jpg,Anseriformes,Anser Fabalis,Anser Fabalis
passeriformes_regulus_regulus_00097.jpg,Passeriformes,Regulus Regulus,Regulus Regulus
passeriformes_certhia_brachydactyla_00024.jpg,Passeriformes,Certhia Brachydactyla,Certhia sp.
passeriformes_geokichla_citrina_00032.jpg,Passeriformes,Geokichla Citrina,Geokichla sp.
charadriiformes_calidris_canutus_00121.jpg,Charadriiformes,Calidris Canutus,Calidris Canutus
charadriiformes_calidris_melanotos_00032.jpg,Charadriiformes,Calidris Melanotos,Calidris sp.
anseriformes_aix_sponsa_00015.jpg,Anseriformes,Aix Sponsa,Aix Sponsa
charadriiformes_alca_torda_00086.jpg,Charadriiformes,Alca Torda,Alca Torda
passeriformes_turdus_philomelos_00036.jpg,Passeriformes,Turdus Philomelos,Turdus Philomelos
anseriformes_mareca_penelope_00008.jpg,Anseriformes,Mareca Penelope,Mareca sp.
ciconiiformes_ardea_alba_00047.jpg,Ciconiiformes,Ardea Alba,Ardea Alba
columbiformes_columba_palumbus_00050.jpg,Columbiformes,Columba Palumbus,Columba Palumbus
ciconiiformes_ciconia_ciconia_00065.jpg,Ciconiiformes,Ciconia Ciconia,Ciconia Ciconia
charadriiformes_larus_canus_00138.jpg,Charadriiformes,Larus Canus,Larus Canus
accipitriformes_accipiter_nisus_00026.jpg,Accipitriformes,Accipiter Nisus,Accipiter Nisus
passeriformes_corvus_frugilegus_00023.jpg,Passeriformes,Corvus Frugilegus,Corvus Frugilegus
anseriformes_aix_sponsa_00128.jpg,Anseriformes,Aix Sponsa,Aix Sponsa
passeriformes_cyanocorax_melanocyaneus_00000.jpg,Passeriformes,Cyanocorax Melanocyaneus,Corvidae
galliformes_tetrao_urogalloides_00005.jpg,Galliformes,Tetrao Urogalloides,Phasianidae
passeriformes_corvus_splendens_00004.jpg,Passeriformes,Corvus Splendens,Corvus sp.
charadriiformes_larus_cachinnans_00002.jpg,Charadriiformes,Larus Cachinnans,Larus Cachinnans
accipitriformes_circaetus_gallicus_00016.jpg,Accipitriformes,Circaetus Gallicus,Circaetus Gallicus
accipitriformes_buteo_augur_00019.jpg,Accipitriformes,Buteo Augur,Buteo sp.
passeriformes_carduelis_carduelis_00191.jpg,Passeriformes,Carduelis Carduelis,Carduelis Carduelis
passeriformes_phylloscopus_collybita_00049.jpg,Passeriformes,Phylloscopus Collybita,Phylloscopus Collybita
gaviiformes_gavia_pacifica_00095.jpg,Gaviiformes,Gavia Pacifica,Gavia Pacifica
coraciiformes_alcedo_atthis_00122.jpg,Coraciiformes,Alcedo Atthis,Alcedo Atthis
ciconiiformes_botaurus_stellaris_00166.jpg,Ciconiiformes,Botaurus Stellaris,Botaurus Stellaris
passeriformes_lanius_tigrinus_00002.jpg,Passeriformes,Lanius Tigrinus,Lanius sp.
passeriformes_passerella_iliaca_00011.jpg,Passeriformes,Passerella Iliaca,Passerellidae
anseriformes_mergus_merganser_00048.jpg,Anseriformes,Mergus Merganser,Mergus Merganser
accipitriformes_buteo_rufinus_00056.jpg,Accipitriformes,Buteo Rufinus,Buteo Rufinus
charadriiformes_charadrius_hiaticula_00080.jpg,Charadriiformes,Charadrius Hiaticula,Charadrius Hiaticula
charadriiformes_sterna_paradisaea_00006.jpg,Charadriiformes,Sterna Paradisaea,Laridae
galliformes_perdix_perdix_00030.jpg,Galliformes,Perdix Perdix,Perdix Perdix
anseriformes_tadorna_tadorna_00038.jpg,Anseriformes,Tadorna Tadorna,Tadorna sp.
charadriiformes_tringa_nebularia_00006.jpg,Charadriiformes,Tringa Nebularia,Tringa sp.
passeriformes_riparia_riparia_00048.jpg,Passeriformes,Riparia Riparia,Riparia Riparia
charadriiformes_calidris_minuta_00020.jpg,Charadriiformes,Calidris Minuta,Calidris Minuta
passeriformes_phoenicurus_ochruros_00053.jpg,Passeriformes,Phoenicurus Ochruros,Phoenicurus Ochruros
charadriiformes_larus_canus_00100.jpg,Charadriiformes,Larus Canus,Larus Canus
passeriformes_arremonops_conirostris_00017.jpg,Passeriformes,Arremonops Conirostris,Passerellidae
accipitriformes_pandion_haliaetus_00015.jpg,Accipitriformes,Pandion Haliaetus,Pandion Haliaetus
caprimulgiformes_caprimulgus_europaeus_00131.jpg,Caprimulgiformes,Caprimulgus Europaeus,Caprimulgus Europaeus
anseriformes_anas_platyrhynchos_00035.jpg,Anseriformes,Anas Platyrhynchos,Anas Platyrhynchos
accipitriformes_accipiter_nisus_00169.jpg,Accipitriformes,Accipiter Nisus,Accipiter Nisus
strigiformes_bubo_bubo_00006.jpg,Strigiformes,Bubo Bubo,Bubo Bubo
anseriformes_aythya_americana_00021.jpg,Anseriformes,Aythya Americana,Aythya sp.
strigiformes_tyto_alba_00071.jpg,Strigiformes,Tyto Alba,Tyto Alba
charadriiformes_larus_crassirostris_00017.jpg,Charadriiformes,Larus Crassirostris,Larus Crassirostris
charadriiformes_calidris_alba_00006.jpg,Charadriiformes,Calidris Alba,Calidris Alba
anseriformes_mareca_sibilatrix_00016.jpg,Anseriformes,Mareca Sibilatrix,Mareca sp.
anseriformes_aix_galericulata_00010.jpg,Anseriformes,Aix Galericulata,Aix Galericulata
anseriformes_tadorna_tadorna_00022.jpg,Anseriformes,Tadorna Tadorna,Tadorna sp.
galliformes_lophura_swinhoii_00023.jpg,Galliformes,Lophura Swinhoii,Phasianidae
apodiformes_coeligena_violifer_00005.jpg,Apodiformes,Coeligena Violifer,Trochilidae
anseriformes_anas_bahamensis_00001.jpg,Anseriformes,Anas Bahamensis,Anas Bahamensis
accipitriformes_circaetus_gallicus_00019.jpg,Accipitriformes,Circaetus Gallicus,Circaetus Gallicus
apodiformes_apus_apus_00163.jpg,Apodiformes,Apus Apus,Apus Apus
anseriformes_clangula_hyemalis_00006.jpg,Anseriformes,Clangula Hyemalis,Clangula Hyemalis
anseriformes_chenonetta_jubata_00115.jpg,Anseriformes,Chenonetta Jubata,Chenonetta Jubata
ciconiiformes_botaurus_stellaris_00026.jpg,Ciconiiformes,Botaurus Stellaris,Botaurus Stellaris
gruiformes_porzana_porzana_00043.jpg,Gruiformes,Porzana Porzana,Porzana sp.
charadriiformes_larus_canus_00141.jpg,Charadriiformes,Larus Canus,Larus Canus
strigiformes_asio_otus_00185.jpg,Strigiformes,Asio Otus,Asio Otus
gruiformes_porzana_porzana_00018.jpg,Gruiformes,Porzana Porzana,Porzana sp.
galliformes_polyplectron_schleiermacheri_00074.jpg,Galliformes,Polyplectron Schleiermacheri,Polyplectron Schleiermacheri
caprimulgiformes_caprimulgus_climacurus_00037.jpg,Caprimulgiformes,Caprimulgus Climacurus,Caprimulgus Climacurus
passeriformes_lullula_arborea_00050.jpg,Passeriformes,Lullula Arborea,Lullula Arborea
passeriformes_hippolais_icterina_00059.jpg,Passeriformes,Hippolais Icterina,Hippolais Icterina
passeriformes_griseotyrannus_aurantioatrocristatus_00009.jpg,Passeriformes,Griseotyrannus Aurantioatrocristatus,Tyrannidae
charadriiformes_larus_fuscus_00035.jpg,Charadriiformes,Larus Fuscus,Larus Fuscus
gaviiformes_gavia_stellata_00020.jpg,Gaviiformes,Gavia Stellata,Gavia sp.
passeriformes_regulus_regulus_00005.jpg,Passeriformes,Regulus Regulus,Regulus Regulus
strigiformes_aegolius_funereus_00087.jpg,Strigiformes,Aegolius Funereus,Aegolius Funereus
anseriformes_branta_hutchinsii_00009.jpg,Anseriformes,Branta Hutchinsii,Branta sp.
charadriiformes_pluvialis_squatarola_00023.jpg,Charadriiformes,Pluvialis Squatarola,Pluvialis Squatarola
piciformes_jynx_torquilla_00003.jpg,Piciformes,Jynx Torquilla,Picidae
charadriiformes_charadrius_dubius_00046.jpg,Charadriiformes,Charadrius Dubius,Charadrius Dubius
anseriformes_anas_bahamensis_00029.jpg,Anseriformes,Anas Bahamensis,Anas Bahamensis
accipitriformes_pandion_haliaetus_00017.jpg,Accipitriformes,Pandion Haliaetus,Pandion Haliaetus
coraciiformes_coracias_cyanogaster_00017.jpg,Coraciiformes,Coracias Cyanogaster,Coracias Cyanogaster
caprimulgiformes_caprimulgus_europaeus_00095.jpg,Caprimulgiformes,Caprimulgus Europaeus,Caprimulgus Europaeus
passeriformes_saxicola_caprata_00029.jpg,Passeriformes,Saxicola Caprata,Saxicola sp.
caprimulgiformes_caprimulgus_europaeus_00107.jpg,Caprimulgiformes,Caprimulgus Europaeus,Caprimulgus Europaeus
galliformes_phasianus_colchicus_00015.jpg,Galliformes,Phasianus Colchicus,Phasianus Colchicus
passeriformes_acrocephalus_scirpaceus_00120.jpg,Passeriformes,Acrocephalus Scirpaceus,Acrocephalus Scirpaceus
strigiformes_tyto_alba_00080.jpg,Strigiformes,Tyto Alba,Tyto Alba
coraciiformes_halcyon_malimbica_00022.jpg,Coraciiformes,Halcyon Malimbica,Halcyon sp.
accipitriformes_circus_aeruginosus_00115.jpg,Accipitriformes,Circus Aeruginosus,Circus Aeruginosus
passeriformes_phylloscopus_collybita_00072.jpg,Passeriformes,Phylloscopus Collybita,Phylloscopus Collybita
accipitriformes_buteo_rufinus_00023.jpg,Accipitriformes,Buteo Rufinus,Buteo Rufinus
charadriiformes_alle_alle_00025.jpg,Charadriiformes,Alle Alle,Alle Alle
accipitriformes_circus_approximans_00010.jpg,Accipitriformes,Circus Approximans,Accipitridae
galliformes_polyplectron_schleiermacheri_00107.jpg,Galliformes,Polyplectron Schleiermacheri,Polyplectron Schleiermacheri
anseriformes_mareca_sibilatrix_00027.jpg,Anseriformes,Mareca Sibilatrix,Mareca sp.
anseriformes_polysticta_stelleri_00028.jpg,Anseriformes,Polysticta Stelleri,Anatidae
charadriiformes_calidris_pugnax_00010.jpg,Charadriiformes,Calidris Pugnax,Calidris sp.
piciformes_dendrocopos_major_00103.jpg,Piciformes,Dendrocopos Major,Dendrocopos Major
columbiformes_phaps_elegans_00047.jpg,Columbiformes,Phaps Elegans,Phaps Elegans
passeriformes_calandrella_brachydactyla_00032.jpg,Passeriformes,Calandrella Brachydactyla,Alaudidae
anseriformes_mergellus_albellus_00093.jpg,Anseriformes,Mergellus Albellus,Mergellus Albellus
strigiformes_asio_otus_00090.jpg,Strigiformes,Asio Otus,Asio Otus
anseriformes_anser_anser_00090.jpg,Anseriformes,Anser Anser,Anser Anser
charadriiformes_pluvialis_apricaria_00042.jpg,Charadriiformes,Pluvialis Apricaria,Pluvialis Apricaria
charadriiformes_chlidonias_niger_00014.jpg,Charadriiformes,Chlidonias Niger,Laridae
passeriformes_ramphocoris_clotbey_00000.jpg,Passeriformes,Ramphocoris Clotbey,Alaudidae
anseriformes_anas_platyrhynchos_00095.jpg,Anseriformes,Anas Platyrhynchos,Anas Platyrhynchos
passeriformes_spinus_crassirostris_00003.jpg,Passeriformes,Spinus Crassirostris,Spinus sp.
charadriiformes_sterna_paradisaea_00003.jpg,Charadriiformes,Sterna Paradisaea,Laridae
accipitriformes_accipiter_gentilis_00231.jpg,Accipitriformes,Accipiter Gentilis,Accipiter Gentilis
anseriformes_clangula_hyemalis_00011.jpg,Anseriformes,Clangula Hyemalis,Clangula Hyemalis
gaviiformes_gavia_adamsii_00068.jpg,Gaviiformes,Gavia Adamsii,Gavia Adamsii
charadriiformes_charadrius_dubius_00037.jpg,Charadriiformes,Charadrius Dubius,Charadrius Dubius
passeriformes_aegithalos_caudatus_00050.jpg,Passeriformes,Aegithalos Caudatus,Aegithalos Caudatus
passeriformes_acrocephalus_scirpaceus_00079.jpg,Passeriformes,Acrocephalus Scirpaceus,Acrocephalus Scirpaceus
charadriiformes_haematopus_ostralegus_00118.jpg,Charadriiformes,Haematopus Ostralegus,Haematopus Ostralegus
strigiformes_asio_otus_00193.jpg,Strigiformes,Asio Otus,Asio Otus
charadriiformes_arenaria_interpres_00052.jpg,Charadriiformes,Arenaria Interpres,Arenaria Interpres
anseriformes_tadorna_tadorna_00033.jpg,Anseriformes,Tadorna Tadorna,Tadorna sp.
anseriformes_melanitta_nigra_00003.jpg,Anseriformes,Melanitta Nigra,Melanitta Nigra
anseriformes_tadorna_variegata_00030.jpg,Anseriformes,Tadorna Variegata,Tadorna sp.
apodiformes_apus_apus_00094.jpg,Apodiformes,Apus Apus,Apus Apus
ciconiiformes_ciconia_nigra_00011.jpg,Ciconiiformes,Ciconia Nigra,Ciconia Nigra
coraciiformes_corythornis_cristatus_00015.jpg,Coraciiformes,Corythornis Cristatus,Alcedinidae
charadriiformes_larus_fuscus_00069.jpg,Charadriiformes,Larus Fuscus,Larus Fuscus
passeriformes_locustella_naevia_00026.jpg,Passeriformes,Locustella Naevia,Locustella sp.
ciconiiformes_ciconia_nigra_00049.jpg,Ciconiiformes,Ciconia Nigra,Ciconia Nigra
passeriformes_lanius_excubitor_00048.jpg,Passeriformes,Lanius Excubitor,Lanius Excubitor
charadriiformes_actitis_hypoleucos_00136.jpg,Charadriiformes,Actitis Hypoleucos,Actitis Hypoleucos
passeriformes_lamprotornis_iris_00025.jpg,Passeriformes,Lamprotornis Iris,Lamprotornis sp.
charadriiformes_tringa_totanus_00103.jpg,Charadriiformes,Tringa Totanus,Tringa Totanus
passeriformes_loxia_leucoptera_00049.jpg,Passeriformes,Loxia Leucoptera,Loxia Leucoptera
charadriiformes_chroicocephalus_ridibundus_00018.jpg,Charadriiformes,Chroicocephalus Ridibundus,Chroicocephalus Ridibundus
gruiformes_porzana_porzana_00009.jpg,Gruiformes,Porzana Porzana,Porzana sp.
passeriformes_turdus_plumbeus_00000.jpg,Passeriformes,Turdus Plumbeus,Turdus sp.
passeriformes_turdus_plumbeus_00009.jpg,Passeriformes,Turdus Plumbeus,Turdus sp.
strigiformes_strix_uralensis_00027.jpg,Strigiformes,Strix Uralensis,Strigidae
passeriformes_ramphocoris_clotbey_00006.jpg,Passeriformes,Ramphocoris Clotbey,Alaudidae
passeriformes_saxicola_caprata_00020.jpg,Passeriformes,Saxicola Caprata,Saxicola sp.
caprimulgiformes_caprimulgus_ruficollis_00034.jpg,Caprimulgiformes,Caprimulgus Ruficollis,Caprimulgus Ruficollis
charadriiformes_pluvialis_squatarola_00228.jpg,Charadriiformes,Pluvialis Squatarola,Pluvialis Squatarola
anseriformes_aythya_collaris_00040.jpg,Anseriformes,Aythya Collaris,Aythya sp.
charadriiformes_larus_canus_00157.jpg,Charadriiformes,Larus Canus,Larus Canus
coraciiformes_halcyon_leucocephala_00027.jpg,Coraciiformes,Halcyon Leucocephala,Halcyon sp.
accipitriformes_circus_cyaneus_00211.jpg,Accipitriformes,Circus Cyaneus,Circus Cyaneus
charadriiformes_larus_canus_00156.jpg,Charadriiformes,Larus Canus,Larus Canus
passeriformes_setophaga_pinus_00018.jpg,Passeriformes,Setophaga Pinus,Setophaga sp.
anseriformes_anser_fabalis_00060.jpg,Anseriformes,Anser Fabalis,Anser Fabalis
charadriiformes_sterna_hirundo_00041.jpg,Charadriiformes,Sterna Hirundo,Sterna Hirundo
strigiformes_athene_noctua_00164.jpg,Strigiformes,Athene Noctua,Athene Noctua
apodiformes_apus_apus_00056.jpg,Apodiformes,Apus Apus,Apus Apus
charadriiformes_larus_canus_00051.jpg,Charadriiformes,Larus Canus,Larus Canus
accipitriformes_circus_pygargus_00033.jpg,Accipitriformes,Circus Pygargus,Circus Pygargus
passeriformes_tchagra_australis_00040.jpg,Passeriformes,Tchagra Australis,Tchagra sp.
apodiformes_apus_apus_00069.jpg,Apodiformes,Apus Apus,Apus Apus
strigiformes_otus_bakkamoena_00018.jpg,Strigiformes,Otus Bakkamoena,Otus Bakkamoena
piciformes_dendrocopos_minor_00016.jpg,Piciformes,Dendrocopos Minor,Dendrocopos sp.
anseriformes_aix_galericulata_00253.jpg,Anseriformes,Aix Galericulata,Aix Galericulata
passeriformes_corvus_frugilegus_00088.jpg,Passeriformes,Corvus Frugilegus,Corvus Frugilegus
passeriformes_phylloscopus_collybita_00040.jpg,Passeriformes,Phylloscopus Collybita,Phylloscopus Collybita
gaviiformes_gavia_adamsii_00046.jpg,Gaviiformes,Gavia Adamsii,Gavia Adamsii
passeriformes_garrulus_glandarius_00126.jpg,Passeriformes,Garrulus Glandarius,Garrulus Glandarius
passeriformes_saxicola_rubetra_00028.jpg,Passeriformes,Saxicola Rubetra,Saxicola sp.
charadriiformes_calidris_alpina_00238.jpg,Charadriiformes,Calidris Alpina,Calidris Alpina
anseriformes_anas_crecca_00122.jpg,Anseriformes,Anas Crecca,Anas Crecca
accipitriformes_hamirostra_melanosternon_00001.jpg,Accipitriformes,Hamirostra Melanosternon,Accipitridae
passeriformes_aegithalos_caudatus_00030.jpg,Passeriformes,Aegithalos Caudatus,Aegithalos Caudatus
charadriiformes_numenius_arquata_00085.jpg,Charadriiformes,Numenius Arquata,Numenius Arquata
caprimulgiformes_chordeiles_minor_00072.jpg,Caprimulgiformes,Chordeiles Minor,Chordeiles Minor
gaviiformes_gavia_adamsii_00015.jpg,Gaviiformes,Gavia Adamsii,Gavia Adamsii
accipitriformes_circus_cyaneus_00093.jpg,Accipitriformes,Circus Cyaneus,Circus Cyaneus
charadriiformes_tringa_totanus_00080.jpg,Charadriiformes,Tringa Totanus,Tringa Totanus
charadriiformes_larus_canus_00063.jpg,Charadriiformes,Larus Canus,Larus Canus
passeriformes_spermestes_fringilloides_00013.jpg,Passeriformes,Spermestes Fringilloides,Estrildidae
strigiformes_strix_aluco_00107.jpg,Strigiformes,Strix Aluco,Strix Aluco
charadriiformes_numenius_phaeopus_00002.jpg,Charadriiformes,Numenius Phaeopus,Numenius Phaeopus
caprimulgiformes_caprimulgus_aegyptius_00003.jpg,Caprimulgiformes,Caprimulgus Aegyptius,Caprimulgus sp.
anseriformes_clangula_hyemalis_00027.jpg,Anseriformes,Clangula Hyemalis,Clangula Hyemalis
passeriformes_myiomela_leucura_00016.jpg,Passeriformes,Myiomela Leucura,Muscicapidae
passeriformes_lanius_meridionalis_00005.jpg,Passeriformes,Lanius Meridionalis,Lanius Meridionalis
accipitriformes_accipiter_nisus_00114.jpg,Accipitriformes,Accipiter Nisus,Accipiter Nisus
passeriformes_poephila_acuticauda_00027.jpg,Passeriformes,Poephila Acuticauda,Estrildidae
anseriformes_anser_anser_00003.jpg,Anseriformes,Anser Anser,Anser Anser
passeriformes_setophaga_pinus_00005.jpg,Passeriformes,Setophaga Pinus,Setophaga sp.
passeriformes_chloris_chloris_00165.jpg,Passeriformes,Chloris Chloris,Chloris Chloris
charadriiformes_larus_fuscus_00091.jpg,Charadriiformes,Larus Fuscus,Larus Fuscus
anseriformes_aythya_valisineria_00000.jpg,Anseriformes,Aythya Valisineria,Aythya Valisineria
accipitriformes_haliaeetus_albicilla_00010.jpg,Accipitriformes,Haliaeetus Albicilla,Haliaeetus Albicilla
gaviiformes_gavia_adamsii_00051.jpg,Gaviiformes,Gavia Adamsii,Gavia Adamsii
passeriformes_geokichla_sibirica_00007.jpg,Passeriformes,Geokichla Sibirica,Geokichla sp.
columbiformes_streptopelia_senegalensis_00010.jpg,Columbiformes,Streptopelia Senegalensis,Streptopelia sp.
charadriiformes_calidris_alpina_00023.jpg,Charadriiformes,Calidris Alpina,Calidris Alpina
anseriformes_anas_acuta_00085.jpg,Anseriformes,Anas Acuta,Anas Acuta
anseriformes_chenonetta_jubata_00008.jpg,Anseriformes,Chenonetta Jubata,Chenonetta Jubata
ciconiiformes_botaurus_stellaris_00058.jpg,Ciconiiformes,Botaurus Stellaris,Botaurus Stellaris
gruiformes_rallus_aquaticus_00041.jpg,Gruiformes,Rallus Aquaticus,Rallus Aquaticus
columbiformes_treron_sieboldii_00035.jpg,Columbiformes,Treron Sieboldii,Treron Sieboldii
passeriformes_chloris_chloris_00080.jpg,Passeriformes,Chloris Chloris,Chloris Chloris
strigiformes_asio_otus_00192.jpg,Strigiformes,Asio Otus,Asio Otus
anseriformes_melanitta_fusca_00045.jpg,Anseriformes,Melanitta Fusca,Melanitta Fusca
accipitriformes_milvus_migrans_00034.jpg,Accipitriformes,Milvus Migrans,Accipitridae
anseriformes_branta_hutchinsii_00023.jpg,Anseriformes,Branta Hutchinsii,Branta sp.
phoenicopteriformes_phoenicopterus_ruber_00078.jpg,Phoenicopteriformes,Phoenicopterus Ruber,Phoenicopterus Ruber
accipitriformes_accipiter_nisus_00013.jpg,Accipitriformes,Accipiter Nisus,Accipiter Nisus
bucerotiformes_tockus_erythrorhynchus_00041.jpg,Bucerotiformes,Tockus Erythrorhynchus,Tockus Erythrorhynchus
strigiformes_strix_aluco_00035.jpg,Strigiformes,Strix Aluco,Strix Aluco
galliformes_polyplectron_schleiermacheri_00033.jpg,Galliformes,Polyplectron Schleiermacheri,Polyplectron Schleiermacheri
piciformes_dendrocopos_minor_00011.jpg,Piciformes,Dendrocopos Minor,Dendrocopos sp.
piciformes_dendrocopos_minor_00014.jpg,Piciformes,Dendrocopos Minor,Dendrocopos sp.
passeriformes_chloris_chloris_00122.jpg,Passeriformes,Chloris Chloris,Chloris Chloris
anseriformes_anas_poecilorhyncha_00024.jpg,Anseriformes,Anas Poecilorhyncha,Anatidae
charadriiformes_hydrocoloeus_minutus_00097.jpg,Charadriiformes,Hydrocoloeus Minutus,Hydrocoloeus Minutus
charadriiformes_chlidonias_leucopterus_00010.jpg,Charadriiformes,Chlidonias Leucopterus,Laridae
accipitriformes_accipiter_gentilis_00208.jpg,Accipitriformes,Accipiter Gentilis,Accipiter Gentilis
passeriformes_turdus_migratorius_00002.jpg,Passeriformes,Turdus Migratorius,Turdus sp.
anseriformes_aix_sponsa_00009.jpg,Anseriformes,Aix Sponsa,Aix Sponsa
passeriformes_muscicapa_striata_00005.jpg,Passeriformes,Muscicapa Striata,Muscicapidae
anseriformes_aythya_ferina_00082.jpg,Anseriformes,Aythya Ferina,Aythya Ferina
ciconiiformes_ciconia_nigra_00052.jpg,Ciconiiformes,Ciconia Nigra,Ciconia Nigra
passeriformes_bombycilla_garrulus_00012.jpg,Passeriformes,Bombycilla Garrulus,Bombycilla Garrulus
charadriiformes_hydrocoloeus_minutus_00032.jpg,Charadriiformes,Hydrocoloeus Minutus,Hydrocoloeus Minutus
accipitriformes_accipiter_gentilis_00053.jpg,Accipitriformes,Accipiter Gentilis,Accipiter Gentilis
passeriformes_chloris_chloris_00170.jpg,Passeriformes,Chloris Chloris,Chloris Chloris
caprimulgiformes_caprimulgus_europaeus_00066.jpg,Caprimulgiformes,Caprimulgus Europaeus,Caprimulgus Europaeus
charadriiformes_actitis_hypoleucos_00068.jpg,Charadriiformes,Actitis Hypoleucos,Actitis Hypoleucos
anseriformes_aix_sponsa_00220.jpg,Anseriformes,Aix Sponsa,Aix Sponsa
passeriformes_loxia_leucoptera_00001.jpg,Passeriformes,Loxia Leucoptera,Loxia Leucoptera
columbiformes_streptopelia_orientalis_00018.jpg,Columbiformes,Streptopelia Orientalis,Streptopelia sp.
passeriformes_pericrocotus_flammeus_00042.jpg,Passeriformes,Pericrocotus Flammeus,Pericrocotus Flammeus
passeriformes_griseotyrannus_aurantioatrocristatus_00015.jpg,Passeriformes,Griseotyrannus Aurantioatrocristatus,Tyrannidae
accipitriformes_aquila_verreauxii_00001.jpg,Accipitriformes,Aquila Verreauxii,Accipitridae
charadriiformes_haematopus_ostralegus_00140.jpg,Charadriiformes,Haematopus Ostralegus,Haematopus Ostralegus
charadriiformes_larus_canus_00106.jpg,Charadriiformes,Larus Canus,Larus Canus
passeriformes_lamprotornis_purpureus_00015.jpg,Passeriformes,Lamprotornis Purpureus,Lamprotornis sp.
strigiformes_tyto_alba_00042.jpg,Strigiformes,Tyto Alba,Tyto Alba
passeriformes_curruca_melanocephala_00040.jpg,Passeriformes,Curruca Melanocephala,Curruca sp.
gruiformes_crex_crex_00076.jpg,Gruiformes,Crex Crex,Crex Crex
passeriformes_phylloscopus_collybita_00067.jpg,Passeriformes,Phylloscopus Collybita,Phylloscopus Collybita
galliformes_accipiter_gularis_00022.jpg,Galliformes,Accipiter Gularis,Accipitridae
accipitriformes_milvus_milvus_00141.jpg,Accipitriformes,Milvus Milvus,Milvus Milvus
passeriformes_tchagra_senegalus_00011.jpg,Passeriformes,Tchagra Senegalus,Tchagra sp.
accipitriformes_milvus_milvus_00014.jpg,Accipitriformes,Milvus Milvus,Milvus Milvus
passeriformes_carduelis_carduelis_00105.jpg,Passeriformes,Carduelis Carduelis,Carduelis Carduelis
columbiformes_treron_sieboldii_00037.jpg,Columbiformes,Treron Sieboldii,Treron Sieboldii
charadriiformes_pluvialis_squatarola_00000.jpg,Charadriiformes,Pluvialis Squatarola,Pluvialis Squatarola
anseriformes_anas_poecilorhyncha_00009.jpg,Anseriformes,Anas Poecilorhyncha,Anatidae
galliformes_accipiter_gularis_00011.jpg,Galliformes,Accipiter Gularis,Accipitridae
anseriformes_spatula_clypeata_00049.jpg,Anseriformes,Spatula Clypeata,Spatula Clypeata
apodiformes_apus_apus_00080.jpg,Apodiformes,Apus Apus,Apus Apus
columbiformes_phaps_elegans_00028.jpg,Columbiformes,Phaps Elegans,Phaps Elegans
charadriiformes_chroicocephalus_ridibundus_00031.jpg,Charadriiformes,Chroicocephalus Ridibundus,Chroicocephalus Ridibundus
passeriformes_arremonops_conirostris_00016.jpg,Passeriformes,Arremonops Conirostris,Passerellidae
charadriiformes_actitis_hypoleucos_00017.jpg,Charadriiformes,Actitis Hypoleucos,Actitis Hypoleucos
coraciiformes_alcedo_atthis_00063.jpg,Coraciiformes,Alcedo Atthis,Alcedo Atthis
anseriformes_melanitta_fusca_00050.jpg,Anseriformes,Melanitta Fusca,Melanitta Fusca
